Date,BRAND,SKU,Actual Price,Recommended Price,Difference
20-03-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.49,1
20-03-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,11.49,0.06
27-03-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13,13.99,0.99
27-03-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.99,0.54
27-03-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
27-03-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,12.99,0.41
27-03-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
27-03-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
27-03-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.99,0.99
27-03-2016,MILLER LITE,12 Pk 12 Oz Glass,14,14.99,0.99
27-03-2016,MILLER LITE,6 Pk 12 Oz Glass,10,10.49,0.49
27-03-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49,13.49,1
27-03-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,9.99,0.5
27-03-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
27-03-2016,MAGIC HAT,6 Pk 12 Oz Glass,10.49,12.99,2.5
27-03-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.92,13.99,1.07
27-03-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,13.49,0.49
27-03-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.99,0.54
27-03-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.99,0.5
27-03-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,11.99,1.99
27-03-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,11.49,1
03-04-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49,13.99,1.5
03-04-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.99,0.54
03-04-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
03-04-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
03-04-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
03-04-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
03-04-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.49,0.49
03-04-2016,MILLER LITE,12 Pk 12 Oz Glass,14,14.99,0.99
03-04-2016,MILLER LITE,6 Pk 12 Oz Glass,51.91049,10.49,41.42049
03-04-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49,13.99,1.5
03-04-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
03-04-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.98,13.49,0.49
03-04-2016,MAGIC HAT,6 Pk 12 Oz Glass,10.49,12.49,2
03-04-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.92,13.49,0.57
03-04-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,12.49,0.51
03-04-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
03-04-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,9.99,0.5
03-04-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,10.49,0.49
03-04-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
10-04-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13,13.99,0.99
10-04-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.99,0.54
10-04-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
10-04-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
10-04-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
10-04-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
10-04-2016,MILLER LITE,6 Pk 12 Oz Glass,10,10.99,0.99
10-04-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,12.49,2.5
10-04-2016,MILLER LITE,12 Pk 12 Oz Can,14,13.49,0.51
10-04-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49,13.49,0
10-04-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
10-04-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.49,0
10-04-2016,MAGIC HAT,6 Pk 12 Oz Glass,10.49,11.49,1
10-04-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.43,12.49,0.06
10-04-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,13.99,0.99
10-04-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.99,0.54
10-04-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
10-04-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,9.99,0.01
10-04-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
17-04-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
17-04-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,14.99,0.99
17-04-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,11.99,0.96
17-04-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
17-04-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
17-04-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
17-04-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
17-04-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
17-04-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
17-04-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,10.99,0
17-04-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
17-04-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,9.99,1
17-04-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
17-04-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
17-04-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
17-04-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
17-04-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.99,0.99
17-04-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.99,0.01
17-04-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
17-04-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
24-04-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
24-04-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49,14.49,1
24-04-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99,12.49,0.5
24-04-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
24-04-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
24-04-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
24-04-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
24-04-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
24-04-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,14.99,0
24-04-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.99,0.94
24-04-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
24-04-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
24-04-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
24-04-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,11.99,0.5
24-04-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99,13.99,0
24-04-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
24-04-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
24-04-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.99,0.01
24-04-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
24-04-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
01-05-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
01-05-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,12.99,1.01
01-05-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
01-05-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
01-05-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
01-05-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
01-05-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
01-05-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
01-05-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
01-05-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,9.49,1.5
01-05-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.99,0
01-05-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
01-05-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
01-05-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
01-05-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
01-05-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
01-05-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
01-05-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
01-05-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,9.49,2.16
01-05-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
08-05-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
08-05-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.49,0.04
08-05-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
08-05-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
08-05-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.49,1
08-05-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
08-05-2016,MILLER LITE,6 Pk 12 Oz Glass,10.9,10.49,0.41
08-05-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.49,0.49
08-05-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
08-05-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.49,0
08-05-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99,12.49,0.5
08-05-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.43,13.49,1.06
08-05-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
08-05-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.99,0.54
08-05-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.99,0.5
08-05-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,10.49,0.49
15-05-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
15-05-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
15-05-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
15-05-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
15-05-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
15-05-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
15-05-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
15-05-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.99,1
15-05-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
15-05-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.99,0.94
15-05-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
15-05-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
15-05-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
15-05-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
15-05-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99,12.99,1
15-05-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.49,1
15-05-2016,BUDWEISER,6 Pk 12 Oz Glass,10,9.49,0.51
15-05-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.99,0.01
15-05-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
15-05-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
22-05-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
22-05-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
22-05-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99,12.49,0.5
22-05-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
22-05-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
22-05-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
22-05-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
22-05-2016,MILLER LITE,12 Pk 12 Oz Can,14.42,13.49,0.93
22-05-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,14.49,0.5
22-05-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.99,0.94
22-05-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.99,0
22-05-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
22-05-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13,12.99,0.01
22-05-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
22-05-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
22-05-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
22-05-2016,BUDWEISER,6 Pk 12 Oz Glass,10.4,10.49,0.09
22-05-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
22-05-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49,9.99,0.5
22-05-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,11.99,0.5
29-05-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
29-05-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.99,0.01
29-05-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
29-05-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
29-05-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
29-05-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.49,1
29-05-2016,BECKS,6 Pk 12 Oz Glass,11.39,11.99,0.6
29-05-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,9.99,1
29-05-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.99,0.5
29-05-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.49,1.5
29-05-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
29-05-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,10.49,0.49
29-05-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.49,1
29-05-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,11.99,0.5
29-05-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,12.99,0.5
29-05-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
29-05-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.99,0.99
29-05-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
29-05-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
29-05-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
05-06-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
05-06-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49,14.99,1.5
05-06-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99,11.49,1.5
05-06-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
05-06-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,12.49,0.91
05-06-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
05-06-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
05-06-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,13.99,0.5
05-06-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,13.49,1.5
05-06-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.99,0.94
05-06-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.99,0
05-06-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
05-06-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
05-06-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,11.49,1
05-06-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99,13.49,0.5
05-06-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
05-06-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
05-06-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
05-06-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
05-06-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
12-06-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
12-06-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.99,1
12-06-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
12-06-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
12-06-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,12.99,0.41
12-06-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
12-06-2016,BECKS,6 Pk 12 Oz Glass,11.49,10.49,1
12-06-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
12-06-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.99,0.5
12-06-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.99,0.94
12-06-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
12-06-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.99,0.5
12-06-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.49,1
12-06-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
12-06-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
12-06-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
12-06-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
12-06-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
12-06-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
12-06-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
19-06-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
19-06-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.49,0.04
19-06-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99,13.49,0.5
19-06-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
19-06-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,12.99,0
19-06-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
19-06-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.99,0.99
19-06-2016,MILLER LITE,6 Pk 12 Oz Glass,10.9,10.49,0.41
19-06-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
19-06-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
19-06-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99,12.99,0
19-06-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
19-06-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.89,13.49,0.4
19-06-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.99,0.54
19-06-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
19-06-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99,10.99,0
26-06-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
26-06-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49,14.99,1.5
26-06-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99,12.99,0
26-06-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
26-06-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
26-06-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
26-06-2016,BECKS,6 Pk 12 Oz Glass,11.49,10.49,1
26-06-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,13.99,0.5
26-06-2016,MILLER LITE,12 Pk 12 Oz Glass,14.99,14.99,0
26-06-2016,MILLER LITE,6 Pk 12 Oz Glass,11.93,10.49,1.44
26-06-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
26-06-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
26-06-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.49,1
26-06-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
26-06-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99,13.49,0.5
26-06-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
26-06-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.99,0.99
26-06-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
26-06-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
26-06-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
03-07-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,12.49,1
03-07-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,12.49,1.5
03-07-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
03-07-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
03-07-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
03-07-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
03-07-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
03-07-2016,MILLER LITE,6 Pk 12 Oz Glass,11.49,10.99,0.5
03-07-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
03-07-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,13.99,0.5
03-07-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.49,0.44
03-07-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
03-07-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
03-07-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
03-07-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
03-07-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
03-07-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.99,0.56
03-07-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
03-07-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
03-07-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,11.99,0.56
10-07-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
10-07-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.49,0.5
10-07-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
10-07-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
10-07-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,12.49,1.04
10-07-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.99,1
10-07-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
10-07-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,9.49,1.5
10-07-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.99,0.5
10-07-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,13.49,1
10-07-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.49,0.44
10-07-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
10-07-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.99,0.59
10-07-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
10-07-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
10-07-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
10-07-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
10-07-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,9.99,1
10-07-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,9.99,1.5
10-07-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
17-07-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
17-07-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.49,0.51
